,base,clouds,cod,coord,dt,id,main,message,name,rain,sys,timezone,visibility,weather,wind
194,stations,{'all': 1},200,"{'lon': 19.78, 'lat': 3.25}",1561859632.0,2315728.0,"{'temp': 70.72, 'pressure': 1010.95, 'humidity': 93, 'temp_min': 70.72, 'temp_max': 70.72, 'sea_level': 1010.95, 'grnd_level': 967.59}",,Gemena,,"{'message': 0.0078, 'country': 'CD', 'sunrise': 1561869307, 'sunset': 1561913611}",3600.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.54, 'deg': 190.589}"
195,stations,{'all': 0},200,"{'lon': 32.06, 'lat': -28.77}",1561859632.0,962367.0,"{'temp': 68.43, 'pressure': 1018.89, 'humidity': 73, 'temp_min': 68.43, 'temp_max': 68.43, 'sea_level': 1018.89, 'grnd_level': 1017.88}",,Richards Bay,,"{'message': 0.0061, 'country': 'ZA', 'sunrise': 1561869923, 'sunset': 1561907100}",7200.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 17.27, 'deg': 11.534}"
196,stations,{'all': 20},200,"{'lon': 116.27, 'lat': -8.71}",1561859632.0,1630662.0,"{'temp': 78.8, 'pressure': 1014, 'humidity': 69, 'temp_min': 78.8, 'temp_max': 78.8}",,Praya,,"{'type': 1, 'id': 9337, 'message': 0.0053, 'country': 'ID', 'sunrise': 1561847383, 'sunset': 1561889214}",28800.0,6000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 8.05, 'deg': 110}"
197,stations,{'all': 67},200,"{'lon': 45.34, 'lat': 2.04}",1561859632.0,53654.0,"{'temp': 75.02, 'pressure': 1013.38, 'humidity': 86, 'temp_min': 75.02, 'temp_max': 75.02, 'sea_level': 1013.38, 'grnd_level': 1004.27}",,Mogadishu,,"{'message': 0.007, 'country': 'SO', 'sunrise': 1561863297, 'sunset': 1561907351}",10800.0,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 12.28, 'deg': 212.734}"
198,stations,{'all': 100},200,"{'lon': 72.64, 'lat': 10.57}",1561859633.0,1267390.0,"{'temp': 84.42, 'pressure': 1009.62, 'humidity': 75, 'temp_min': 84.42, 'temp_max': 84.42, 'sea_level': 1009.62, 'grnd_level': 1009.99}",,Kavaratti,,"{'message': 0.0054, 'country': 'IN', 'sunrise': 1561855849, 'sunset': 1561901693}",19800.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 18.12, 'deg': 280.428}"
199,stations,{'all': 20},200,"{'lon': -74.36, 'lat': 39.41}",1561859633.0,4500920.0,"{'temp': 72.55, 'pressure': 1014, 'humidity': 78, 'temp_min': 69.8, 'temp_max': 75}",,Brigantine,,"{'type': 1, 'id': 3222, 'message': 0.0086, 'country': 'US', 'sunrise': 1561800786, 'sunset': 1561854503}",-14400.0,16093.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 4.7, 'deg': 190}"
200,stations,{'all': 0},200,"{'lon': 77.58, 'lat': 34.16}",1561859633.0,1264976.0,"{'temp': 35.71, 'pressure': 1019.26, 'humidity': 52, 'temp_min': 35.71, 'temp_max': 35.71, 'sea_level': 1019.26, 'grnd_level': 584.35}",,Leh,,"{'message': 0.0064, 'country': 'IN', 'sunrise': 1561851652, 'sunset': 1561903518}",19800.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 2.77, 'deg': 250.452}"
201,stations,{'all': 100},200,"{'lon': -7.17, 'lat': 62.16}",1561859633.0,2610343.0,"{'temp': 51.8, 'pressure': 1002, 'humidity': 100, 'temp_min': 51.8, 'temp_max': 51.8}",,Vestmanna,,"{'type': 1, 'id': 1596, 'message': 0.0074, 'country': 'FO', 'sunrise': 1561862491, 'sunset': 1561933364}",3600.0,450.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}, {'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]","{'speed': 9.17, 'deg': 140}"
202,stations,{'all': 100},200,"{'lon': 116.14, 'lat': 24.68}",1561859633.0,1806041.0,"{'temp': 89.31, 'pressure': 1002.43, 'humidity': 60, 'temp_min': 89.31, 'temp_max': 89.31, 'sea_level': 1002.43, 'grnd_level': 952.91}",,Jiaocheng,,"{'message': 0.0066, 'country': 'CN', 'sunrise': 1561843759, 'sunset': 1561892901}",28800.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 4.36, 'deg': 189.327}"
203,stations,{'all': 100},200,"{'lon': 19.24, 'lat': -34.42}",1561859633.0,3366880.0,"{'temp': 51.78, 'pressure': 1009, 'humidity': 87, 'temp_min': 48.99, 'temp_max': 54}",,Hermanus,,"{'type': 3, 'id': 2006131, 'message': 0.0068, 'country': 'ZA', 'sunrise': 1561873812, 'sunset': 1561909365}",7200.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 12.17, 'deg': 327.93}"
204,stations,{'all': 90},200,"{'lon': 136.78, 'lat': -12.18}",1561859634.0,2064735.0,"{'temp': 77, 'pressure': 1015, 'humidity': 88, 'temp_min': 77, 'temp_max': 77}",,Nhulunbuy,,"{'type': 1, 'id': 9576, 'message': 0.0076, 'country': 'AU', 'sunrise': 1561842827, 'sunset': 1561883923}",34200.0,6000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 17.22, 'deg': 120}"
205,stations,{'all': 75},200,"{'lon': -133.71, 'lat': 68.36}",1561859634.0,5983607.0,"{'temp': 51.8, 'pressure': 1021, 'humidity': 53, 'temp_min': 51.8, 'temp_max': 51.8}",,Inuvik,,"{'type': 1, 'id': 796, 'message': 0.0062, 'country': 'CA', 'sunrise': 0, 'sunset': 0}",-21600.0,24140.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 8.05, 'deg': 290}"
206,stations,{'all': 100},200,"{'lon': 166.1, 'lat': 60.47}",1561859634.0,2120591.0,"{'temp': 46.62, 'pressure': 1010.19, 'humidity': 94, 'temp_min': 46.62, 'temp_max': 46.62, 'sea_level': 1010.19, 'grnd_level': 998.03}",,Tilichiki,{'3h': 0.25},"{'message': 0.0128, 'country': 'RU', 'sunrise': 1561822232, 'sunset': 1561890444}",43200.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 4.83, 'deg': 174.59}"
207,stations,{'all': 40},200,"{'lon': -53.99, 'lat': 48.86}",1561859634.0,5970873.0,"{'temp': 53.91, 'pressure': 1014, 'humidity': 93, 'temp_min': 53.01, 'temp_max': 55}",,Hare Bay,,"{'type': 1, 'id': 912, 'message': 0.0071, 'country': 'CA', 'sunrise': 1561793708, 'sunset': 1561851801}",-9000.0,32186.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 5.82, 'deg': 130}"
208,,,404,,,,,city not found,,,,,,,
209,,,404,,,,,city not found,,,,,,,
210,stations,{'all': 75},200,"{'lon': -86.95, 'lat': 49.72}",1561859634.0,5960603.0,"{'temp': 69.8, 'pressure': 1019, 'humidity': 52, 'temp_min': 69.8, 'temp_max': 69.8}",,Geraldton,,"{'type': 1, 'id': 810, 'message': 0.0081, 'country': 'CA', 'sunrise': 1561801370, 'sunset': 1561859962}",-14400.0,24140.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 6.93, 'deg': 50}"
211,stations,{'all': 0},200,"{'lon': -41.05, 'lat': -21.64}",1561859635.0,3448903.0,"{'temp': 66.56, 'pressure': 1020.14, 'humidity': 96, 'temp_min': 66.56, 'temp_max': 66.56, 'sea_level': 1020.14, 'grnd_level': 1008.44}",,Sao Joao da Barra,,"{'message': 0.0064, 'country': 'BR', 'sunrise': 1561800166, 'sunset': 1561839131}",-10800.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.32, 'deg': 270.587}"
212,stations,{'all': 91},200,"{'lon': 140.78, 'lat': -37.83}",1561859635.0,2156643.0,"{'temp': 56.3, 'pressure': 1016.56, 'humidity': 69, 'temp_min': 56.3, 'temp_max': 56.3, 'sea_level': 1016.56, 'grnd_level': 1015.93}",,Mount Gambier,{'3h': 0.375},"{'message': 0.0078, 'country': 'AU', 'sunrise': 1561845193, 'sunset': 1561879637}",34200.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 30.98, 'deg': 292.43}"
213,stations,{'all': 83},200,"{'lon': 54.86, 'lat': 63.64}",1561859635.0,520552.0,"{'temp': 61.56, 'pressure': 995.44, 'humidity': 85, 'temp_min': 61.56, 'temp_max': 61.56, 'sea_level': 995.44, 'grnd_level': 977.88}",,Nizhniy Odes,{'3h': 1.75},"{'message': 0.0057, 'country': 'RU', 'sunrise': 1561846030, 'sunset': 1561920047}",10800.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 13.49, 'deg': 172.818}"
214,stations,{'all': 1},200,"{'lon': 165.16, 'lat': -21.35}",1561859635.0,2138522.0,"{'temp': 72.23, 'pressure': 1009.23, 'humidity': 76, 'temp_min': 72.23, 'temp_max': 72.23, 'sea_level': 1009.23, 'grnd_level': 1009.51}",,Poya,{'3h': 0.688},"{'message': 0.0061, 'country': 'NC', 'sunrise': 1561837044, 'sunset': 1561876083}",39600.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 16.69, 'deg': 205.459}"
215,stations,{'all': 40},200,"{'lon': -35.46, 'lat': -5.2}",1561859635.0,3386213.0,"{'temp': 71.6, 'pressure': 1015, 'humidity': 94, 'temp_min': 71.6, 'temp_max': 71.6}",,Touros,,"{'type': 1, 'id': 8452, 'message': 0.0075, 'country': 'BR', 'sunrise': 1561797027, 'sunset': 1561839587}",-10800.0,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 3.36, 'deg': 210}"
216,stations,{'all': 75},200,"{'lon': 131.05, 'lat': -12.5}",1561859635.0,6301965.0,"{'temp': 84.4, 'pressure': 1014, 'humidity': 39, 'temp_min': 84, 'temp_max': 84.99}",,Howard Springs,,"{'type': 1, 'id': 9574, 'message': 0.0075, 'country': 'AU', 'sunrise': 1561844237, 'sunset': 1561885265}",34200.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 14.99, 'deg': 90}"
217,,,404,,,,,city not found,,,,,,,
218,stations,{'all': 77},200,"{'lon': 145.42, 'lat': -16.99}",1561859636.0,2158767.0,"{'temp': 75.15, 'pressure': 1018, 'humidity': 60, 'temp_min': 73, 'temp_max': 77}",,Mareeba,,"{'type': 1, 'id': 9490, 'message': 0.0068, 'country': 'AU', 'sunrise': 1561841280, 'sunset': 1561881323}",36000.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 14.99, 'deg': 160}"
219,stations,{'all': 0},200,"{'lon': 12.48, 'lat': 41.89}",1561859562.0,6539761.0,"{'temp': 69.96, 'pressure': 1017, 'humidity': 64, 'temp_min': 66, 'temp_max': 75.2}",,Rome,,"{'type': 1, 'id': 6792, 'message': 0.0111, 'country': 'IT', 'sunrise': 1561865871, 'sunset': 1561920552}",7200.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.36, 'deg': 120}"
220,stations,{'all': 20},200,"{'lon': -157.84, 'lat': 21.44}",1561859636.0,5856516.0,"{'temp': 83.01, 'pressure': 1014, 'humidity': 74, 'temp_min': 78.01, 'temp_max': 86}",,Ahuimanu,,"{'type': 1, 'id': 7877, 'message': 0.0064, 'country': 'US', 'sunrise': 1561823518, 'sunset': 1561871847}",-36000.0,16093.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 9.17, 'deg': 60}"
221,stations,{'all': 69},200,"{'lon': 37.99, 'lat': 2.34}",1561859636.0,187585.0,"{'temp': 76.28, 'pressure': 1013.59, 'humidity': 49, 'temp_min': 76.28, 'temp_max': 76.28, 'sea_level': 1013.59, 'grnd_level': 961.91}",,Marsabit,,"{'message': 0.0062, 'country': 'KE', 'sunrise': 1561865030, 'sunset': 1561909146}",10800.0,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 18.37, 'deg': 147.328}"
222,stations,{'all': 80},200,"{'lon': 17.68, 'lat': -14.66}",1561859636.0,3347353.0,"{'temp': 48.18, 'pressure': 1020.04, 'humidity': 53, 'temp_min': 48.18, 'temp_max': 48.18, 'sea_level': 1020.04, 'grnd_level': 857.34}",,Menongue,,"{'message': 0.0058, 'country': 'AO', 'sunrise': 1561871682, 'sunset': 1561912244}",3600.0,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 2.53, 'deg': 75.349}"
223,,,404,,,,,city not found,,,,,,,
224,stations,{'all': 75},200,"{'lon': -73.98, 'lat': 45.63}",1561859636.0,6138501.0,"{'temp': 64.67, 'pressure': 1010, 'humidity': 100, 'temp_min': 62.6, 'temp_max': 66.2}",,Saint-Augustin,,"{'type': 1, 'id': 861, 'message': 0.0124, 'country': 'CA', 'sunrise': 1561799359, 'sunset': 1561855747}",-14400.0,40233.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 5.82, 'deg': 150}"
225,stations,{'all': 42},200,"{'lon': 26.67, 'lat': -4.43}",1561859637.0,213940.0,"{'temp': 70.61, 'pressure': 1012.9, 'humidity': 50, 'temp_min': 70.61, 'temp_max': 70.61, 'sea_level': 1012.9, 'grnd_level': 951.88}",,Kasongo,,"{'message': 0.0057, 'country': 'CD', 'sunrise': 1561868444, 'sunset': 1561911166}",7200.0,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 1.72, 'deg': 64.839}"
226,stations,{'all': 3},200,"{'lon': 75.45, 'lat': 63.2}",1561859637.0,1496503.0,"{'temp': 66.9, 'pressure': 1018.33, 'humidity': 45, 'temp_min': 66.9, 'temp_max': 66.9, 'sea_level': 1018.33, 'grnd_level': 1008.27}",,Noyabrsk,,"{'message': 0.0086, 'country': 'RU', 'sunrise': 1561841601, 'sunset': 1561914593}",18000.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 3.62, 'deg': 292.38}"
227,stations,{'all': 0},200,"{'lon': -39.27, 'lat': -17.73}",1561859637.0,3466980.0,"{'temp': 73.55, 'pressure': 1020.01, 'humidity': 87, 'temp_min': 73.55, 'temp_max': 73.55, 'sea_level': 1020.01, 'grnd_level': 1018.71}",,Caravelas,{'3h': 0.812},"{'message': 0.0061, 'country': 'BR', 'sunrise': 1561799286, 'sunset': 1561839157}",-10800.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 7.18, 'deg': 63.211}"
228,stations,{'all': 60},200,"{'lon': 16.98, 'lat': -24.83}",1561859637.0,3355624.0,"{'temp': 51.35, 'pressure': 1017.24, 'humidity': 48, 'temp_min': 51.35, 'temp_max': 51.35, 'sea_level': 1017.24, 'grnd_level': 848.81}",,Maltahohe,,"{'message': 0.0063, 'country': 'NA', 'sunrise': 1561873032, 'sunset': 1561911230}",7200.0,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 7.14, 'deg': 317.163}"
229,stations,{'all': 70},200,"{'lon': -108.44, 'lat': 54.13}",1561859637.0,6071421.0,"{'temp': 53.04, 'pressure': 1008.67, 'humidity': 93, 'temp_min': 53.04, 'temp_max': 53.04, 'sea_level': 1008.67, 'grnd_level': 950.99}",,Meadow Lake,{'3h': 1.25},"{'message': 0.0075, 'country': 'CA', 'sunrise': 1561805021, 'sunset': 1561866628}",-21600.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 4.74, 'deg': 67.938}"
230,stations,{'all': 20},200,"{'lon': 3.39, 'lat': 6.46}",1561859637.0,2332459.0,"{'temp': 77, 'pressure': 1015, 'humidity': 94, 'temp_min': 77, 'temp_max': 77}",,Lagos,,"{'type': 1, 'id': 1185, 'message': 0.0057, 'country': 'NG', 'sunrise': 1561872907, 'sunset': 1561917879}",3600.0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",{'speed': 2.24}
231,stations,{'all': 20},200,"{'lon': 129.55, 'lat': -14.25}",1561859638.0,2063039.0,"{'temp': 87.37, 'pressure': 1013.78, 'humidity': 35, 'temp_min': 87.37, 'temp_max': 87.37, 'sea_level': 1013.78, 'grnd_level': 1011.53}",,Port Keats,,"{'message': 0.0071, 'country': 'AU', 'sunrise': 1561844786, 'sunset': 1561885435}",34200.0,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 10.67, 'deg': 113.634}"
232,stations,{'all': 0},200,"{'lon': 29.17, 'lat': 46.94}",1561859638.0,617790.0,"{'temp': 57.65, 'pressure': 1016, 'humidity': 62, 'temp_min': 57.2, 'temp_max': 57.99}",,Salcia,,"{'type': 1, 'id': 7022, 'message': 0.0061, 'country': 'MD', 'sunrise': 1561860696, 'sunset': 1561917715}",10800.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 6.93, 'deg': 310}"
233,stations,{'all': 75},200,"{'lon': 147.06, 'lat': -42.78}",1561859638.0,2155415.0,"{'temp': 51.17, 'pressure': 1000, 'humidity': 66, 'temp_min': 50, 'temp_max': 52}",,New Norfolk,,"{'type': 1, 'id': 9545, 'message': 0.0084, 'country': 'AU', 'sunrise': 1561844599, 'sunset': 1561877217}",36000.0,10000.0,"[{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09d'}]","{'speed': 18.34, 'deg': 330, 'gust': 13.4}"
234,stations,{'all': 58},200,"{'lon': 114.56, 'lat': 29.04}",1561859638.0,1786538.0,"{'temp': 90.18, 'pressure': 1002.38, 'humidity': 60, 'temp_min': 90.18, 'temp_max': 90.18, 'sea_level': 1002.38, 'grnd_level': 973.39}",,Yining,,"{'message': 0.0069, 'country': 'CN', 'sunrise': 1561843548, 'sunset': 1561893870}",28800.0,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 2.51, 'deg': 277.52}"
235,stations,{'all': 29},200,"{'lon': 114.85, 'lat': -3.41}",1561859361.0,1636022.0,"{'temp': 83.09, 'pressure': 1011.07, 'humidity': 61, 'temp_min': 83.09, 'temp_max': 83.09, 'sea_level': 1011.07, 'grnd_level': 1010.67}",,Martapura,,"{'message': 0.007, 'country': 'ID', 'sunrise': 1561847173, 'sunset': 1561890105}",28800.0,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 5.41, 'deg': 142.4}"
236,stations,{'all': 0},200,"{'lon': 57.21, 'lat': 50.28}",1561859638.0,610611.0,"{'temp': 71.6, 'pressure': 1008, 'humidity': 33, 'temp_min': 71.6, 'temp_max': 71.6}",,Aqtobe,,"{'type': 1, 'id': 8837, 'message': 0.0068, 'country': 'KZ', 'sunrise': 1561853022, 'sunset': 1561911927}",18000.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 13.42, 'deg': 90}"
237,stations,{'all': 100},200,"{'lon': 5.78, 'lat': 59.79}",1561859639.0,3147822.0,"{'temp': 55.56, 'pressure': 1009, 'humidity': 93, 'temp_min': 55, 'temp_max': 55.99}",,Gravdal,,"{'type': 1, 'id': 1631, 'message': 0.0071, 'country': 'NO', 'sunrise': 1561861197, 'sunset': 1561928442}",7200.0,9000.0,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",{'speed': 2.24}
238,,,404,,,,,city not found,,,,,,,
239,stations,{'all': 75},200,"{'lon': -51.19, 'lat': 68.82}",1561859639.0,3420768.0,"{'temp': 39.2, 'pressure': 1018, 'humidity': 86, 'temp_min': 39.2, 'temp_max': 39.2}",,Qasigiannguit,,"{'type': 1, 'id': 165, 'message': 0.0062, 'country': 'GL', 'sunrise': 0, 'sunset': 0}",-7200.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 5.82, 'deg': 220}"
240,stations,{'all': 0},200,"{'lon': 32.42, 'lat': 34.81}",1561859639.0,146639.0,"{'temp': 73.56, 'pressure': 1004, 'humidity': 78, 'temp_min': 68, 'temp_max': 77}",,Emba,,"{'type': 1, 'id': 6374, 'message': 0.0061, 'country': 'CY', 'sunrise': 1561862388, 'sunset': 1561914462}",10800.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 4.7, 'deg': 10}"
241,stations,{'all': 0},200,"{'lon': -42.02, 'lat': -22.97}",1561859639.0,3471451.0,"{'temp': 70.09, 'pressure': 1018.52, 'humidity': 80, 'temp_min': 70.09, 'temp_max': 70.09, 'sea_level': 1018.52, 'grnd_level': 1016.51}",,Arraial do Cabo,,"{'message': 0.0075, 'country': 'BR', 'sunrise': 1561800559, 'sunset': 1561839204}",-10800.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 12.17, 'deg': 28.979}"
242,stations,{'all': 50},200,"{'lon': 74.66, 'lat': 25.91}",1561859639.0,1270763.0,"{'temp': 85.68, 'pressure': 1001.06, 'humidity': 67, 'temp_min': 85.68, 'temp_max': 85.68, 'sea_level': 1001.06, 'grnd_level': 951.03}",,Gulabpura,,"{'message': 0.0057, 'country': 'IN', 'sunrise': 1561853555, 'sunset': 1561903017}",19800.0,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 18.9, 'deg': 282.619}"
243,stations,{'all': 10},200,"{'lon': -4.97, 'lat': 51.8}",1561859639.0,2647311.0,"{'temp': 59.25, 'pressure': 1015, 'humidity': 87, 'temp_min': 55.99, 'temp_max': 61}",,Haverfordwest,,"{'type': 1, 'id': 1434, 'message': 0.0074, 'country': 'GB', 'sunrise': 1561867463, 'sunset': 1561927337}",3600.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 18.34, 'deg': 260}"
244,stations,{'all': 100},200,"{'lon': -20.27, 'lat': 63.44}",1561859640.0,3412093.0,"{'temp': 48.85, 'pressure': 1004.36, 'humidity': 88, 'temp_min': 48.85, 'temp_max': 48.85, 'sea_level': 1004.36, 'grnd_level': 1004.17}",,Vestmannaeyjar,{'3h': 0.562},"{'message': 0.0073, 'country': 'IS', 'sunrise': 1561864321, 'sunset': 1561937824}",0.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 11.3, 'deg': 146.644}"
245,stations,{'all': 35},200,"{'lon': 150.8, 'lat': -2.57}",1561859640.0,2094342.0,"{'temp': 84, 'pressure': 1007.88, 'humidity': 70, 'temp_min': 84, 'temp_max': 84, 'sea_level': 1007.88, 'grnd_level': 1007.1}",,Kavieng,,"{'message': 0.0067, 'country': 'PG', 'sunrise': 1561838458, 'sunset': 1561881562}",36000.0,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 6.62, 'deg': 177.79}"
246,stations,{'all': 100},200,"{'lon': -151.75, 'lat': -16.52}",1561859562.0,4033077.0,"{'temp': 75.98, 'pressure': 1013.01, 'humidity': 77, 'temp_min': 75.98, 'temp_max': 75.98, 'sea_level': 1013.01, 'grnd_level': 1013.1}",,Vaitape,{'3h': 0.25},"{'message': 0.0076, 'country': 'PF', 'sunrise': 1561826147, 'sunset': 1561866294}",-36000.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 23.11, 'deg': 131.271}"
247,stations,{'all': 1},200,"{'lon': -88.12, 'lat': 43.18}",1561859640.0,5262630.0,"{'temp': 72.41, 'pressure': 1018, 'humidity': 83, 'temp_min': 66.99, 'temp_max': 78.8}",,Menomonee Falls,,"{'type': 1, 'id': 6140, 'message': 0.0097, 'country': 'US', 'sunrise': 1561803320, 'sunset': 1561858575}",-18000.0,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 6.71, 'deg': 154.681}"
248,stations,{'all': 73},200,"{'lon': -50.22, 'lat': -30.17}",1561859640.0,3466165.0,"{'temp': 69.75, 'pressure': 1009.31, 'humidity': 88, 'temp_min': 69.75, 'temp_max': 69.75, 'sea_level': 1009.31, 'grnd_level': 1008.91}",,Cidreira,{'3h': 3.062},"{'message': 0.0065, 'country': 'BR', 'sunrise': 1561803460, 'sunset': 1561840240}",-10800.0,,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]","{'speed': 7, 'deg': 318.631}"
249,stations,{'all': 75},200,"{'lon': 57.76, 'lat': -20.21}",1561859640.0,1106643.0,"{'temp': 66.52, 'pressure': 1022, 'humidity': 82, 'temp_min': 64.99, 'temp_max': 68}",,Quatre Cocos,,"{'type': 1, 'id': 2061, 'message': 0.0072, 'country': 'MU', 'sunrise': 1561862688, 'sunset': 1561901998}",14400.0,4000.0,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}]","{'speed': 12.28, 'deg': 102.572}"
